Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2016-01-21,42.512469988098836,42.75370055647616,42.140567382939075,42.43205642700195,5075100,0.0,0.0
2016-01-22,42.99495162728673,43.07536521727041,42.577817508528014,42.894439697265625,4687100,0.0,0.0
2016-01-25,42.90447402399509,43.04519270032481,42.33656967794842,42.40692901611328,4108800,0.0,0.0
2016-01-26,41.658104633418155,42.69340156498169,40.83388827254445,42.55770492553711,8640600,0.0,0.0
2016-01-27,42.55770365892511,43.0049952928028,42.04005773727834,42.34159851074219,6406900,0.0,0.0
2016-01-28,42.60795483463221,42.75872773318896,42.21595136733267,42.4521598815918,4709200,0.0,0.0
2016-01-29,42.73861764232222,43.582939672919174,42.46722950194231,43.547760009765625,5972000,0.0,0.0
2016-02-01,43.43217015346593,43.49248031958396,42.8743175536071,43.20098876953125,3599200,0.0,0.0
2016-02-02,42.64314836521597,42.79391623744483,42.236063478045295,42.401912689208984,3550700,0.0,0.0
2016-02-03,42.77883899015148,42.95473736584275,41.914418335374215,42.73863220214844,3245100,0.0,0.0
2016-02-04,42.64817332056287,43.57290424109859,42.62304786887854,43.447261810302734,4046000,0.0,0.0
2016-02-05,43.236179824406406,43.39700191896095,42.547657545320426,42.73863220214844,3988500,0.0,0.0
2016-02-08,42.48232280009046,42.643149961754894,41.648057186245794,42.28632354736328,5931800,0.0,0.0
2016-02-09,41.8490831628264,43.18592344874174,41.73851702562059,42.81401824951172,3399700,0.0,0.0
2016-02-10,43.0803768536045,43.63823461990435,42.73360723868468,42.82406997680664,2858600,0.0,0.0
2016-02-11,42.01995083484397,42.537596713252405,41.643023635134114,42.0098991394043,3769400,0.0,0.0
2016-02-12,42.39688699344778,42.69843286290084,42.10037076587,42.67832946777344,3396900,0.0,0.0
2016-02-16,43.31156646785697,43.61813437710558,43.12561386566199,43.46736145019531,3781100,0.0,0.0
2016-02-17,43.74377381748366,43.94982474227127,43.54274494778205,43.75885009765625,3414000,0.0,0.0
2016-02-18,43.52766299534193,43.81915456555093,43.46232571316533,43.55781555175781,2278100,0.0,0.0
2016-02-19,43.50755323545989,43.71863121438118,43.23616509507998,43.547760009765625,3464600,0.0,0.0
2016-02-22,43.974954971000535,44.266446577362004,43.89956851315433,44.1005973815918,3003400,0.0,0.0
2016-02-23,43.88952570943201,44.17096313157765,43.608083229828374,43.884498596191406,2403300,0.0,0.0
2016-02-24,43.64326653002056,43.985014167044724,43.381932481688395,43.82419204711914,3622300,0.0,0.0
2016-02-25,43.824179660008554,44.366956057885986,43.68346097703077,44.35690689086914,2802600,0.0,0.0
2016-02-26,44.50264692484548,44.86449780991916,44.37700453738692,44.763980865478516,4099900,0.0,0.0
2016-02-29,44.65846117979252,45.17108517448707,44.537845851759066,44.86451721191406,5795000,0.0,0.0
2016-03-01,45.1660428059956,45.62338356723847,45.050454630761934,45.532920837402344,5182200,0.0,0.0
2016-03-02,45.41733569090933,46.02544946263453,45.3017474950961,45.47764587402344,4417800,0.0,0.0
2016-03-03,45.66359770449827,45.80431640525383,45.36707896437112,45.648521423339844,3466900,0.0,0.0
2016-03-04,45.72389499480995,45.980206902959786,45.35702202462257,45.58820343017578,4546900,0.0,0.0
2016-03-07,45.346989334576705,45.50278942123853,45.18114007657822,45.35201644897461,4424800,0.0,0.0
2016-03-08,45.161022727050955,45.25650751566968,44.62326837911446,44.70368194580078,3980000,0.0,0.0
2016-03-09,44.944910511488715,44.94993762354499,44.37700868774725,44.46244430541992,3470200,0.0,0.0
2016-03-10,44.814254820632726,45.01528371016799,44.38706653382362,44.83435821533203,3715400,0.0,0.0
2016-03-11,45.31682395628836,45.67867494149309,45.14092557666321,45.53795623779297,3780300,0.0,0.0
2016-03-14,45.512817520234066,46.136007463427404,45.25650560904094,45.97518539428711,3652900,0.0,0.0
2016-03-15,45.85456980595904,46.316937727974775,45.784210459502646,46.09077835083008,3547800,0.0,0.0
2016-03-16,46.06062135364009,46.09077391137215,45.65353653697293,45.879695892333984,3119000,0.0,0.0
2016-03-17,45.93499222065677,47.15623690847946,45.85457863353608,47.01551818847656,5688400,0.0,0.0
2016-03-18,47.25171031285274,47.889976501464844,47.0104746930132,47.889976501464844,9667000,0.0,0.0
2016-03-21,47.74424470154821,47.87993630044657,47.40249709020423,47.673885345458984,2905400,0.0,0.0
2016-03-22,47.2208138517508,47.905463997093754,47.14529999957254,47.78968048095703,3530000,0.1213,0.0
2016-03-23,47.911273752222975,47.93145597586436,47.62873277582155,47.85072708129883,2558400,0.16,0.0
2016-03-24,47.63883391917746,47.85073970739286,47.48746974057199,47.82046890258789,3940500,0.0,0.0
2016-03-28,47.81037682470947,48.05255339999077,47.689283459778885,47.92137145996094,2663500,0.0,0.0
2016-03-29,47.90118081726375,48.17363319568002,47.62872843884748,48.0626335144043,2668400,0.0,0.0
2016-03-30,48.249317456406715,48.38049937926715,47.901188040342596,47.94659423828125,3205400,0.0,0.0
2016-03-31,48.01218748528471,48.03236971215954,47.74982869049156,47.8608283996582,2853200,0.0,0.0
2016-04-01,47.60349875981294,48.330038425936884,47.30581733877499,48.24930953979492,2659700,0.0,0.0
2016-04-04,47.896142948722236,47.896142948722236,47.22005616238702,47.300785064697266,3838000,0.0,0.0
2016-04-05,46.99805851509589,47.14942267394082,46.84669943354061,47.0586051940918,2722800,0.0,0.0
2016-04-06,46.967786099437326,47.37142045761997,46.83660417143455,47.34619140625,3390300,0.0,0.0
2016-04-07,46.92237645419469,47.17465174479903,46.64488226592231,47.06365203857422,3320000,0.0,0.0
2016-04-08,47.295733480087385,47.52782143494249,46.91732821248449,47.01823425292969,1997200,0.0,0.0
2016-04-11,47.03843224253151,47.24024946835471,46.75084434585291,46.76093292236328,2497600,0.0,0.0
2016-04-12,46.88705535096055,47.29068969325227,46.79119612956545,47.164554595947266,1997000,0.0,0.0
2016-04-13,47.34620220167177,47.61360786709099,47.215020243758154,47.55306625366211,2354000,0.0,0.0
2016-04-14,47.744783118939225,47.84064742979102,47.4420598624424,47.4521484375,2258100,0.0,0.0
2016-04-15,47.50259648973326,47.61359619018513,47.320961539410085,47.48746109008789,1938100,0.0,0.0
2016-04-18,47.517733556746194,47.73468611643627,47.43195783609549,47.608551025390625,2410800,0.0,0.0
2016-04-19,47.770013410197926,47.901195353085,47.659013695238876,47.84569549560547,2652500,0.0,0.0
2016-04-20,47.76495530626519,48.05758992619332,47.53791418093856,47.891090393066406,3536500,0.0,0.0
2016-04-21,48.21400899715367,49.17264201180598,47.90623889499073,48.43096160888672,4932700,0.0,0.0
2016-04-22,48.183733823430735,48.78918539715718,48.17868699739499,48.64791488647461,3240100,0.0,0.0
2016-04-25,48.541950630416395,48.72863239662899,48.34518029073056,48.66304397583008,2812200,0.0,0.0
2016-04-26,48.602502233887414,48.74881956647279,48.40068504834587,48.617637634277344,2467900,0.0,0.0
2016-04-27,48.68826537688551,49.10199333593256,48.50663044564641,49.036399841308594,3489500,0.0,0.0
2016-04-28,48.7387194995516,49.20289536274331,48.51167331537047,48.612579345703125,3159000,0.0,0.0
2016-04-29,48.37545157628482,48.94053862871331,48.3350922046957,48.81440353393555,3786900,0.0,0.0
2016-05-02,48.80431096800451,49.233169239709035,48.632764612949444,49.13731002807617,2992600,0.0,0.0
2016-05-03,48.7992569301058,48.99098547961018,48.63780424895306,48.87998580932617,2768300,0.0,0.0
2016-05-04,48.28463652947361,48.74881756030352,48.14336602859515,48.390594482421875,3793700,0.0,0.0
2016-05-05,48.622678957143435,48.71349642649409,48.32499749977055,48.49149703979492,2829700,0.0,0.0
2016-05-06,48.471317720686606,49.03640479465519,48.325000395892346,48.99604034423828,2881300,0.0,0.0
2016-05-09,48.94054168872167,49.13227029423678,48.738729586290276,48.97081756591797,1787900,0.0,0.0
2016-05-10,49.18776713150027,49.616625438821956,49.041449812100794,49.606536865234375,2501600,0.0,0.0
2016-05-11,49.59140588747116,49.838629273944,49.33408884922169,49.39967727661133,2517800,0.0,0.0
2016-05-12,49.46527492923929,49.62672767559759,49.13227578389965,49.50563430786133,2461700,0.0,0.0
2016-05-13,49.440040854121555,49.68222248770943,48.98090663865124,49.12722396850586,3174300,0.0,0.0
2016-05-16,49.298756034834554,49.909249151395706,49.08180351595017,49.77302551269531,3149300,0.0,0.0
2016-05-17,49.79322010148008,49.99503219749446,49.48544497729271,49.66707992553711,2500400,0.0,0.0
2016-05-18,49.551033226258824,49.783121173908356,49.25335178479633,49.61157989501953,2551200,0.0,0.0
2016-05-19,49.3239864089811,49.53589720834668,48.95567480784114,49.42993927001953,3748400,0.0,0.0
2016-05-20,49.66708297303512,50.151446249599545,49.47535943914186,49.82349395751953,3157800,0.0,0.0
2016-05-23,49.60654910030018,49.974865902360506,49.445096342053695,49.8689079284668,2510300,0.0,0.0
2016-05-24,49.944570331019925,50.610568408196855,49.79825303321182,50.439022064208984,4084600,0.0,0.0
2016-05-25,50.39866473432801,50.7064347701743,50.237212016940546,50.282623291015625,2732800,0.0,0.0
2016-05-26,50.302795830424245,50.43397773793841,49.95466645508591,50.0505256652832,2087900,0.0,0.0
