Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2016-01-21,45.21507002246013,46.38313219502134,44.92305222131056,46.059547424316406,12097000,0.0,0
2016-01-22,46.643578432832186,46.90402626171864,45.63336311984522,46.43048858642578,10383800,0.0,0
2016-01-25,46.58833506632907,47.203937691317606,45.91748948718075,46.288429260253906,9681900,0.0,0
2016-01-26,46.57256035982823,46.7777622837005,45.15194393040772,45.98063659667969,7421100,0.0,0
2016-01-27,46.05955661954388,46.50941839031675,44.55212438522012,45.07301712036133,9077700,0.0,0
2016-01-28,45.1677231926203,45.56233898463412,43.234105209616665,44.078582763671875,10521100,0.0,0
2016-01-29,42.16074634669235,43.65239644823013,42.16074634669235,43.32881164550781,17768700,0.0,0
2016-02-01,42.74478096686605,43.31302865079403,41.44254769475761,42.92630386352539,11693300,0.0,0
2016-02-02,42.33438905395804,43.234112734640355,42.08183514396581,42.57905197143555,7918300,0.0,0
2016-02-03,43.03679457478276,45.1282593436287,42.65796379983953,44.859920501708984,16435700,0.0,0
2016-02-04,44.781005278314396,45.23086707929224,43.69186475509864,44.79678726196289,10351200,0.0,0
2016-02-05,44.394276402829455,44.46530736550116,41.52936492264325,41.923980712890625,13263200,0.0,0
2016-02-08,41.49780226960294,42.697431747500296,40.99269147650738,41.742462158203125,9369400,0.0,0
2016-02-09,41.28470743739139,42.57115282000367,41.087399530903404,42.208106994628906,7655800,0.0,0
2016-02-10,42.705315256453396,43.16306794278256,41.47411308133924,41.60828399658203,9302800,0.0,0
2016-02-11,41.276801498711144,41.92397100398866,40.897970789086166,41.18209457397461,8551100,0.0,0
2016-02-12,41.458327309045806,41.80559107558884,40.72434181608048,41.4977912902832,9976200,0.0,0
2016-02-16,42.17652741606554,42.515897178906414,41.61617381162746,42.231773376464844,8313000,0.0,0
2016-02-17,42.886839060797016,43.526117648169304,42.105498565119774,43.41562271118164,10005600,0.0,0
2016-02-18,43.82604001852944,43.82604001852944,42.75268431017827,43.05259323120117,6555000,0.0,0
2016-02-19,43.013123324263034,43.407739134577376,42.60272252025456,42.84738540649414,8532500,0.0,0
2016-02-22,42.84737803118637,43.66028549709087,42.41330131669405,43.62871551513672,9381800,0.0,0
2016-02-23,43.960198908208035,44.44163064605148,43.40773620886836,43.462982177734375,8629700,0.0,0
