Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2016-01-21,83.68363310850496,84.44383978283226,82.3816759305293,83.83218383789062,11266400,0.0,0
2016-01-22,84.77587766208066,84.83704325443408,83.84091408379275,84.53995513916016,8380000,0.0,0
2016-01-25,84.51376126987499,85.3613465734662,83.9195782391704,84.23414611816406,9350200,0.0,0
2016-01-26,84.98560184974352,88.550692895967,84.88074368176187,88.410888671875,17266600,0.0,0
2016-01-27,87.80795660051508,90.33323221377347,87.80795660051508,89.26720428466797,19330500,0.0,0
2016-01-28,89.5642882256588,90.03613990995548,88.9963182353082,89.36331176757812,12789500,0.0,0
2016-01-29,89.90507847006263,91.53034333370346,89.67788911639512,91.25946807861328,15614600,0.0,0
2016-02-01,90.53422242391822,91.56530445711726,90.1934416954207,91.19831085205078,9803700,0.0,0
2016-02-02,90.2633406051829,91.10218592737523,90.00119852538218,90.35945892333984,10616300,0.0,0
2016-02-03,90.56915534085188,91.20702408636402,89.13612729171204,90.997314453125,10168600,0.0,0
2016-02-04,90.53421830487851,90.95363764400057,89.76527840545458,90.7876205444336,10389000,0.0,0
2016-02-05,89.70411605215016,89.80022770982325,87.18757326018914,87.8516616821289,15522200,0.0,0
2016-02-08,87.65068238570501,90.44684021337717,87.57204375924387,89.12740325927734,14323800,0.0,0
2016-02-09,88.52448632392455,89.33711885063214,88.22739815998125,89.1011962890625,10044500,0.0,0
2016-02-10,89.17109460445845,89.92256146866478,88.57691165756391,88.8914794921875,9833100,0.0,0
2016-02-11,87.7817495692182,89.14487236699887,87.36233024677028,88.8652572631836,12465800,0.0,0
2016-02-12,88.97012329101562,89.10993418855591,88.00894670335299,88.97012329101562,9035000,0.0,0
2016-02-16,89.45069787385222,90.04488074207957,88.82156228789982,89.4070053100586,10452800,0.0,0
2016-02-17,89.7827424026117,90.2109015459757,89.32837038650803,89.56429290771484,8904000,0.0,0
2016-02-18,89.8526498262511,91.46917479089522,89.56429488664413,91.08470153808594,10744600,0.0,0
2016-02-19,91.16392300448828,92.13206525614989,90.98789286745509,91.67440032958984,9343300,0.75,0
2016-02-22,91.67438322248111,92.19365692138672,91.577568343895,92.19365692138672,6947000,0.0,0
2016-02-23,92.10565511785877,92.22887284658934,91.49836294421337,91.6039810180664,6629200,0.0,0
2016-02-24,90.95268798111718,92.48411997563481,90.6270439745308,92.37850189208984,9076100,0.0,0
2016-02-25,92.36969374977635,93.63708382485395,92.21126999039166,93.62828063964844,8092500,0.0,0
2016-02-26,94.01552559705837,94.10353729084471,92.78334173946408,93.10018920898438,9049400,0.0,0
2016-02-29,92.6601424997913,93.46986098784646,92.44891304961675,92.5985336303711,10111100,0.0,0
2016-03-01,93.20583495500219,94.38520677473932,92.8009756714418,94.36760711669922,8298500,0.0,0
2016-03-02,94.09475293530333,94.53481817574936,93.67228734993557,94.20916748046875,9767000,0.0,0
2016-03-03,94.01554159689364,94.17396535861481,92.96818413246692,93.86592102050781,6927200,0.0,0
2016-03-04,93.74269753293967,94.15635992509822,93.35543798030399,93.73389434814453,6715700,0.0,0
2016-03-07,93.29384226937681,94.10356079826076,92.84497378961709,93.94513702392578,6973500,0.0,0
2016-03-08,93.75148472997188,93.9715173240493,93.26741705191866,93.4874496459961,7632900,0.0,0
2016-03-09,94.03312683105469,94.19155056847876,93.37302904426471,94.03312683105469,7564200,0.0,0
2016-03-10,94.1651516405756,94.59642038054942,93.35543326673195,94.29717254638672,10474700,0.0,0
2016-03-11,94.61401680790125,95.04527881830614,94.3587781893337,94.79884338378906,7763800,0.0,0
2016-03-14,94.98367374105337,95.31812759966598,94.44679364525524,94.75484466552734,7242800,0.0,0
2016-03-15,94.71963963738207,95.36213109328872,93.9627269276487,94.84285736083984,8476600,0.0,0
2016-03-16,94.81643909265193,94.86044157823353,94.06832297429126,94.53479766845703,7065100,0.0,0
2016-03-17,94.58763530730198,94.70204986631923,93.68989834778255,93.94513702392578,8571100,0.0,0
2016-03-18,94.16515290144626,94.91326242457686,93.6106731474497,94.61402130126953,14758300,0.0,0
2016-03-21,94.53480087776315,94.8340419633772,93.7778882655069,94.42037963867188,7674700,0.0,0
2016-03-22,94.42038826632457,94.72843256344579,94.2179620345858,94.5083999633789,7821700,0.0,0
2016-03-23,94.42920636642383,95.78460820271711,94.34999112615871,95.4941635131836,8191300,0.0,0
2016-03-24,95.24773391355833,95.59098430787249,94.83407146018908,95.32694244384766,6284500,0.0,0
2016-03-28,95.41494688453696,95.84620893200285,95.1068958500559,95.25652313232422,4738100,0.0,0
2016-03-29,95.31812017722304,96.15424132892115,94.82524261208552,96.05742645263672,6612800,0.0,0
2016-03-30,96.33028167595975,96.4270965692914,95.87261676509796,95.9166259765625,5248200,0.0,0
2016-03-31,95.81096877366338,95.9165868091315,95.08926231844822,95.2300796508789,8167700,0.0,0
2016-04-01,95.05410574470548,96.1894750357731,94.7812674047502,96.1014633178711,9043200,0.0,0
2016-04-04,95.77579721990905,96.02223267647004,95.2829263067871,95.5733642578125,10668900,0.0,0
2016-04-05,95.25653228719919,96.67353629362911,95.06290249201183,95.89022064208984,7939000,0.0,0
2016-04-06,95.68779011317892,96.3742908365406,94.94847699311511,96.30387878417969,6828700,0.0,0
2016-04-07,95.93421984289185,96.47990314375238,95.60856915634989,96.1718521118164,7822900,0.0,0
2016-04-08,96.25988633726533,96.49751864521393,95.7230061329724,96.02224731445312,6301600,0.0,0
2016-04-11,96.06624541386117,96.47990782322152,95.62618016388001,95.90782165527344,6823900,0.0,0
2016-04-12,95.9342186076341,97.02557848044019,95.71418599614869,96.46229553222656,8412300,0.0,0
2016-04-13,96.81436573220763,97.12241009838286,96.20707347113108,96.699951171875,5758300,0.0,0
2016-04-14,96.81434704077559,97.06958567057565,96.3302726196268,96.67352294921875,4457100,0.0,0
2016-04-15,96.8759558067835,97.16640045918695,96.37428173211492,96.97277069091797,10057900,0.0,0
2016-04-18,96.81435192753803,97.78249410384088,96.52390726018838,97.63287353515625,7772500,0.0,0
2016-04-19,98.2665624475636,100.29085837870504,98.11694188816966,99.173095703125,10526400,0.0,0
2016-04-20,99.62197485704606,100.50210536953205,99.49875712248705,99.96522521972656,8213400,0.0,0
2016-04-21,99.72758508763025,100.097245001969,99.2523138105057,99.9564208984375,7884500,0.0,0
2016-04-22,99.83319641667934,100.11483788984089,99.30511949385927,99.73638153076172,7508700,0.0,0
2016-04-25,99.72758772481743,99.93882388570059,98.99708449173465,99.90361785888672,6139900,0.0,0
2016-04-26,99.85080626567017,99.94762116147251,99.14670586830955,99.37554168701172,5853600,0.0,0
2016-04-27,99.41953864722602,99.63076808318276,98.97947340531292,99.25231170654297,5759300,0.0,0
2016-04-28,98.66261646310328,99.19949654410763,98.25775728502593,98.9970703125,6640000,0.0,0
2016-04-29,98.62741316244754,98.76823725341822,98.14334545817586,98.64501953125,7774500,0.0,0
2016-05-02,98.76824261769322,99.26991671801414,98.51300397509308,99.23471069335938,5178800,0.0,0
2016-05-03,99.06747877132644,99.54275000796318,98.68022594933011,99.18190002441406,7554500,0.0,0
2016-05-04,98.60981051283156,99.04987571145281,98.31056268604085,98.76823425292969,5214600,0.0,0
2016-05-05,98.64502834993257,99.54275850810825,98.60982232404255,99.34912872314453,5404300,0.0,0
2016-05-06,99.08509660849377,99.49875903167765,98.82105476373636,99.22591400146484,6099900,0.0,0
2016-05-09,99.43713010243643,100.32605692306771,99.21709751448303,100.08842468261719,6512700,0.0,0
2016-05-10,100.33486715192642,101.21499756553982,100.26445510727044,100.92455291748047,8356400,0.0,0
2016-05-11,100.83655350856272,101.00378045628597,100.60771769297243,100.66053009033203,6680700,0.0,0
2016-05-12,100.7749553093017,101.00379114911784,99.93003072559252,100.53732299804688,7156300,0.0,0
2016-05-13,100.2468644363199,100.41408466378421,99.77159316459776,99.94761657714844,6779900,0.0,0
2016-05-16,99.798012850918,100.88937296565207,99.72760078806705,100.72215270996094,6222900,0.0,0
2016-05-17,100.81012577959355,100.82772543112648,99.66595369897509,100.18523406982422,9233900,0.0,0
2016-05-18,99.9916206514949,100.36127382778118,99.34912247044859,99.97401428222656,8267900,0.0,0
2016-05-19,99.44593347990242,99.48994268649516,98.75062964788256,99.32271575927734,8232200,0.0,0
2016-05-20,99.45567868095725,100.09389803928023,99.0656609997187,99.845703125,7435200,0.8,0
2016-05-23,99.96094887156886,100.00527229667284,99.31387014700385,99.42024230957031,6462300,0.0,0
2016-05-24,99.73933433607864,100.60802332811393,99.73933433607864,99.89002990722656,6125300,0.0,0
2016-05-25,100.32437070141513,100.81190127132747,100.03185235946773,100.47505950927734,5453800,0.0,0
2016-05-26,100.26231041553528,100.4484565854651,100.0318408306111,100.07616424560547,3973600,0.0,0
