Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2016-01-21,67.01628370240385,67.7871015100158,65.9676153495666,66.8639144897461,7603000,0.0,0
2016-01-22,67.56302524222927,68.07391546739078,67.50028457732242,68.04702758789062,6109100,0.0,0
2016-01-25,68.02910217744821,68.60273304696871,67.76917462122495,67.84983825683594,5935700,0.0,0
2016-01-26,67.82296443320206,68.33385474593454,67.33000393535606,67.75125885009766,5197500,0.0,0
2016-01-27,67.75124200183691,68.44139610070408,67.09694752382522,67.66161346435547,6805000,0.0,0
2016-01-28,68.08289282869383,68.27111485784862,65.98555578535111,66.2454833984375,6627300,0.0,0
2016-01-29,66.64880314812645,68.26214430033097,66.59502738912617,68.04702758789062,9184500,0.0,0
2016-02-01,66.78326289172306,69.23912106394963,66.56814613577225,68.88059997558594,6518400,0.0,0
2016-02-02,68.14561724830104,69.00606353555006,68.04702380347071,68.57584381103516,5329700,0.0,0
2016-02-03,69.32876094821691,69.55283581025913,67.21349370348064,68.25320434570312,6785700,0.0,0
2016-02-04,68.2083527295916,68.35176385235125,67.23139009911152,68.29798126220703,5398600,0.0,0
2016-02-05,68.15459592627757,68.24422448381189,66.40680828236547,66.73844146728516,4667300,0.0,0
2016-02-08,65.90487617851325,66.28132018475655,63.95990864136965,65.09820556640625,6543400,0.0,0
2016-02-09,63.87924252572191,66.04829183941854,63.66413262720221,65.50154876708984,6525300,0.0,0
2016-02-10,66.2006661931797,67.55408003755451,65.97659137038617,66.46955871582031,4677100,0.0,0
2016-02-11,65.61806958037903,66.06621922114508,64.65006471515136,65.0892562866211,5578200,0.0,0
2016-02-12,65.41192417035606,65.86903187759052,64.78451057423261,65.78836822509766,6367900,0.0,0
2016-02-16,66.31717079329775,67.2672525222232,66.0393202508958,66.98939514160156,5862100,0.0,0
2016-02-17,67.50924548511816,67.93947204629985,66.74739264544853,67.76020812988281,6271500,0.0,0
2016-02-18,67.69748203817598,68.04703820264479,67.0342225002378,67.195556640625,4359000,0.0,0
2016-02-19,67.17761752610947,67.83191890438339,66.90873188816846,67.56302642822266,5348600,0.0,0
